"","brsupport","clock","stemmy","Ntips"
"train_1023_-1.fa",42.2325581395349,0.295817934791776,0.294129854372311,46
"train_960_-1.fa",47.2142857142857,0.296331402337237,0.279859049243473,45
"train_729_-1.fa",49.1590909090909,0.296507743028796,0.252563583233137,47
"train_633_-1.fa",43.9512195121951,0.296526292360139,0.293658771402987,44
"train_422_-1.fa",45.7173913043478,0.296905430340604,0.2715845707668,49
"dev_1610_-1.fa",45.8444444444444,0.298078123212062,0.315277553764551,48
"test_1915_-1.fa",48.2558139534884,0.298363473538767,0.291579156232162,46
"train_530_-1.fa",32.3414634146341,0.298564887090336,0.213470579712203,44
"test_1785_-1.fa",41.2380952380952,0.298574856266722,0.254602006360835,45
"train_548_-1.fa",46.2368421052632,0.298692872755036,0.317381953074816,41
"test_1798_-1.fa",55.7209302325581,0.299960326331396,0.310652871250908,46
"train_220_-1.fa",51.6521739130435,0.300500488139211,0.272377219677569,49
"train_810_-1.fa",39.0232558139535,0.301009852154385,0.244650797245464,46
"train_848_-1.fa",48.0476190476191,0.301019576041794,0.242154995827128,45
"dev_1593_-1.fa",50.7674418604651,0.301030611898932,0.353408754938849,46
"train_1314_-1.fa",51.2666666666667,0.301594425261138,0.285441421829002,48
"dev_1514_-1.fa",47.3488372093023,0.301682993856602,0.271686182087599,46
"train_427_-1.fa",50.4666666666667,0.302020823390078,0.26279782440189,48
"dev_1518_-1.fa",49.1590909090909,0.303031713302301,0.35167305782992,47
"train_221_-1.fa",47.5555555555556,0.303335034146992,0.290936480156688,48
"train_6_-1.fa",46.9782608695652,0.30398734096075,0.348089750698068,49
"train_871_-1.fa",35.390243902439,0.304764320081475,0.273003342558766,44
"train_68_-1.fa",37.9777777777778,0.304944501619447,0.283466929613104,48
"dev_1654_-1.fa",50.7906976744186,0.304981272987292,0.300157510832186,46
"train_835_-1.fa",45.8,0.305196624274622,0.299971975090709,48
"test_1921_-1.fa",40,0.305229513350417,0.286255485386197,47
"train_216_-1.fa",30.8780487804878,0.305781958031872,0.234830731239694,44
"test_1896_-1.fa",36.8809523809524,0.305941767453769,0.269793108986076,45
"test_1728_-1.fa",44.025641025641,0.306360757396628,0.264012926244115,42
"train_1294_-1.fa",29.5641025641026,0.307247446287131,0.275497962744866,44
"test_1998_-1.fa",46.5454545454545,0.307454413262672,0.286242278412772,47
"train_1478_-1.fa",42.9090909090909,0.307531085409629,0.300546484215877,47
"train_1355_-1.fa",50.0681818181818,0.307576463480141,0.319819447758378,47
"test_1895_-1.fa",53.3777777777778,0.30773746770633,0.302848849715092,48
"train_1252_-1.fa",36.3333333333333,0.30822785167228,0.299786670753628,45
"test_1703_-1.fa",53.25,0.30908823299239,0.309778926845406,47
"test_1799_-1.fa",44.1363636363636,0.309218235207428,0.293401762084374,47
"train_531_-1.fa",53.3023255813954,0.309277037577377,0.305514123668751,46
"train_836_-1.fa",42.9333333333333,0.309293430782002,0.290725829281294,48
"train_421_-1.fa",42.4893617021277,0.309387668542381,0.285106720620756,50
"train_272_-1.fa",44.6279069767442,0.309690124358126,0.326838495113417,46
"train_825_-1.fa",45.6363636363636,0.309910117142923,0.283985017816244,47
"train_1_-1.fa",45.125,0.309973858930722,0.27590248537847,43
"test_1768_-1.fa",40.7045454545455,0.310006050202687,0.297782389186991,47
"test_1957_-1.fa",50.6818181818182,0.310612078870767,0.323086802732063,47
"test_1855_-1.fa",46.3571428571429,0.31086424344759,0.304658027999712,45
"train_106_-1.fa",48.2272727272727,0.311004618831175,0.308740959752262,47
"train_535_-1.fa",52.1463414634146,0.311064813813454,0.316820345337104,44
"train_324_-1.fa",40.804347826087,0.311143289405664,0.272065514151373,49
"train_102_-1.fa",42.1860465116279,0.311463556078108,0.321382955061364,46
"train_1499_-1.fa",47.5428571428571,0.311722108611829,0.268747619391017,38
"train_782_-1.fa",48.4634146341463,0.312434368565286,0.296854293092655,44
"train_1230_-1.fa",31.675,0.312549577192689,0.265883619640588,46
"train_672_-1.fa",40.9268292682927,0.312620125036467,0.30102843630512,44
"test_1993_-1.fa",44.4545454545455,0.31303991825296,0.275366580079821,47
"test_1777_-1.fa",48.5121951219512,0.313079095775346,0.284074037562949,44
